"Date","Origin","Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Dest","Distance","TaxiIn","TaxiOut","Cancelled","Delay","Temp","Humidity","Pressure","Events"
2008-04-18,"JFK",2008,4,18,5,603,610,837,856,"B6",154,166,128,-19,-7,"MCO",944,8,18,0,"in Time",13,46,1016,"no specifiy Event"
2008-04-18,"JFK",2008,4,18,5,1432,1415,1723,1703,"B6",171,168,129,20,17,"MCO",944,8,34,0,"Delayed",13,46,1016,"no specifiy Event"
2008-04-18,"JFK",2008,4,18,5,927,750,1114,942,"B6",107,112,65,92,97,"RDU",426,4,38,0,"Delayed",13,46,1016,"no specifiy Event"
2008-04-18,"JFK",2008,4,18,5,1425,1345,1548,1529,"B6",143,164,114,19,40,"ORD",740,3,26,0,"Delayed",13,46,1016,"no specifiy Event"
2008-04-18,"JFK",2008,4,18,5,1010,1020,1133,1136,"OH",83,76,36,-3,-10,"BOS",187,20,27,0,"in Time",13,46,1016,"no specifiy Event"
2008-04-18,"JFK",2008,4,18,5,1734,1735,1858,1913,"B6",84,98,49,-15,-1,"ROC",264,2,33,0,"in Time",13,46,1016,"no specifiy Event"
2008-04-18,"JFK",2008,4,18,5,805,810,907,920,"MQ",62,70,35,-13,-5,"BOS",187,7,20,0,"in Time",13,46,1016,"no specifiy Event"
2008-04-18,"JFK",2008,4,18,5,656,700,1005,1019,"DL",369,379,328,-14,-4,"LAX",2475,17,24,0,"in Time",13,46,1016,"no specifiy Event"
2008-04-18,"JFK",2008,4,18,5,813,815,1207,1210,"AA",234,235,194,-3,-2,"SJU",1597,15,25,0,"in Time",13,46,1016,"no specifiy Event"
2008-04-18,"LAX",2008,4,18,5,742,645,1517,1435,"AA",275,290,253,42,57,"FLL",2342,4,18,0,"Delayed",17,61,1014,"Fog"
2008-04-18,"LAX",2008,4,18,5,2150,2140,2253,2250,"WN",63,70,53,3,10,"PHX",370,5,5,0,"Delayed",17,61,1014,"Fog"
2008-04-18,"LAX",2008,4,18,5,805,810,1053,1047,"DL",348,337,319,6,-5,"HNL",2556,5,24,0,"Delayed",17,61,1014,"Fog"
2008-04-18,"LAX",2008,4,18,5,1918,1925,2042,2046,"US",84,81,60,-4,-7,"PHX",370,14,10,0,"in Time",17,61,1014,"Fog"
2008-04-18,"LAX",2008,4,18,5,1016,1010,1105,1100,"MQ",49,50,32,5,6,"SAN",109,3,14,0,"Delayed",17,61,1014,"Fog"
2008-04-18,"LAX",2008,4,18,5,752,750,1232,1255,"WN",160,185,152,-23,2,"HOU",1390,4,4,0,"in Time",17,61,1014,"Fog"
2008-04-18,"LAX",2008,4,18,5,1727,1610,1841,1731,"OO",74,81,59,70,77,"SMF",373,3,12,0,"Delayed",17,61,1014,"Fog"
2008-04-18,"LAX",2008,4,18,5,1013,1003,1114,1055,"OO",61,52,39,19,10,"SAN",109,3,19,0,"Delayed",17,61,1014,"Fog"
2008-04-18,"LAX",2008,4,18,5,1958,2000,2110,2115,"WN",72,75,53,-5,-2,"OAK",337,5,14,0,"in Time",17,61,1014,"Fog"
2008-04-18,"LAX",2008,4,18,5,1001,1003,1115,1123,"OO",74,80,54,-8,-2,"OAK",337,5,15,0,"in Time",17,61,1014,"Fog"
2008-04-18,"LAX",2008,4,18,5,1133,1137,1218,1223,"OO",45,46,26,-5,-4,"CLD",86,4,15,0,"in Time",17,61,1014,"Fog"
2008-04-18,"LAX",2008,4,18,5,1242,1238,1451,1500,"OO",129,142,117,-9,4,"PDX",834,3,9,0,"in Time",17,61,1014,"Fog"
2008-04-18,"LAX",2008,4,18,5,1059,1100,1158,1152,"OO",59,52,34,6,-1,"SAN",109,4,21,0,"Delayed",17,61,1014,"Fog"
2008-04-18,"LAX",2008,4,18,5,845,850,1132,1149,"OO",107,119,92,-17,-5,"BOI",674,3,12,0,"in Time",17,61,1014,"Fog"
2008-04-18,"LAX",2008,4,18,5,1407,1410,1512,1513,"MQ",65,63,32,-1,-3,"SAN",109,13,20,0,"in Time",17,61,1014,"Fog"
2008-04-18,"LAX",2008,4,18,5,2024,2030,2329,2349,"XE",125,139,104,-20,-6,"DEN",862,5,16,0,"in Time",17,61,1014,"Fog"
2008-04-18,"LAX",2008,4,18,5,1236,1237,1351,1403,"OO",75,86,61,-12,-1,"SMF",373,3,11,0,"in Time",17,61,1014,"Fog"
2008-04-18,"LAX",2008,4,18,5,849,837,1155,1151,"F9",126,134,109,4,12,"DEN",862,8,9,0,"Delayed",17,61,1014,"Fog"
2008-04-18,"LAX",2008,4,18,5,2003,2005,2101,2055,"MQ",58,50,26,6,-2,"SAN",109,11,21,0,"Delayed",17,61,1014,"Fog"
2008-04-18,"LAX",2008,4,18,5,1517,1505,1610,1610,"WN",53,65,43,0,12,"LAS",236,4,6,0,"in Time",17,61,1014,"Fog"
2008-04-18,"LAX",2008,4,18,5,1953,1955,2250,2306,"F9",117,131,102,-16,-2,"DEN",862,6,9,0,"in Time",17,61,1014,"Fog"
2008-04-18,"LAX",2008,4,18,5,1406,1410,1454,1502,"OO",48,52,33,-8,-4,"SAN",109,3,12,0,"in Time",17,61,1014,"Fog"
2008-04-18,"LAX",2008,4,18,5,1209,1210,1308,1316,"MQ",59,66,37,-8,-1,"SAN",109,3,19,0,"in Time",17,61,1014,"Fog"
2008-04-18,"LAX",2008,4,18,5,1635,1635,1743,1745,"MQ",68,70,49,-2,0,"SJC",308,3,16,0,"in Time",17,61,1014,"Fog"
2008-04-18,"LAX",2008,4,18,5,2224,2110,2327,2220,"WN",63,70,45,67,74,"LAS",236,9,9,0,"Delayed",17,61,1014,"Fog"
2008-04-18,"LAX",2008,4,18,5,1339,1340,1442,1450,"MQ",63,70,46,-8,-1,"SJC",308,2,15,0,"in Time",17,61,1014,"Fog"
2008-04-18,"LAX",2008,4,18,5,1130,1120,1627,1638,"CO",177,198,159,-11,10,"IAH",1379,5,13,0,"in Time",17,61,1014,"Fog"
2008-04-19,"JFK",2008,4,19,6,801,800,1118,1114,"UA",377,374,349,4,1,"LAX",2475,5,23,0,"Delayed",15,59,1017,"no specifiy Event"
2008-04-19,"JFK",2008,4,19,6,2011,2010,2125,2200,"B6",74,110,49,-35,1,"BUF",301,3,22,0,"in Time",15,59,1017,"no specifiy Event"
2008-04-19,"JFK",2008,4,19,6,607,545,930,835,"AA",203,170,162,55,22,"MIA",1090,13,28,0,"Delayed",15,59,1017,"no specifiy Event"
2008-04-19,"JFK",2008,4,19,6,2103,2110,2354,15,"B6",351,365,303,-21,-7,"LAS",2248,11,37,0,"in Time",15,59,1017,"no specifiy Event"
2008-04-19,"JFK",2008,4,19,6,2137,2140,30,38,"B6",173,178,134,-8,-3,"TPA",1005,3,36,0,"in Time",15,59,1017,"no specifiy Event"
2008-04-19,"JFK",2008,4,19,6,850,840,1030,1025,"OH",100,105,60,5,10,"RIC",288,5,35,0,"Delayed",15,59,1017,"no specifiy Event"
2008-04-19,"JFK",2008,4,19,6,1759,1729,2110,2024,"AA",251,235,184,46,30,"DFW",1391,6,61,0,"Delayed",15,59,1017,"no specifiy Event"
2008-04-19,"JFK",2008,4,19,6,1711,1720,1855,1905,"AA",164,165,112,-10,-9,"ORD",740,8,44,0,"in Time",15,59,1017,"no specifiy Event"
2008-04-19,"JFK",2008,4,19,6,1850,1850,2230,2228,"OH",280,278,204,2,0,"AUS",1522,5,71,0,"Delayed",15,59,1017,"no specifiy Event"
2008-04-19,"LAX",2008,4,19,6,1700,1655,1927,1939,"UA",327,344,311,-12,5,"HNL",2556,5,11,0,"in Time",15,65,1013,"no specifiy Event"
2008-04-19,"LAX",2008,4,19,6,654,700,1341,1415,"FL",227,255,214,-34,-6,"ATL",1946,5,8,0,"in Time",15,65,1013,"no specifiy Event"
2008-04-19,"LAX",2008,4,19,6,1641,1550,4,2345,"AA",263,295,245,19,51,"IAD",2288,4,14,0,"Delayed",15,65,1013,"no specifiy Event"
2008-04-19,"LAX",2008,4,19,6,1600,1600,1714,1715,"WN",74,75,58,-1,0,"PHX",370,5,11,0,"in Time",15,65,1013,"no specifiy Event"
2008-04-19,"LAX",2008,4,19,6,942,927,1039,1015,"OO",57,48,29,24,15,"PSP",110,7,21,0,"Delayed",15,65,1013,"no specifiy Event"
2008-04-19,"LAX",2008,4,19,6,1656,1700,1746,1752,"OO",50,52,35,-6,-4,"SAN",109,3,12,0,"in Time",15,65,1013,"no specifiy Event"
2008-04-19,"LAX",2008,4,19,6,1348,1330,1926,1925,"WN",218,235,198,1,18,"BNA",1797,6,14,0,"Delayed",15,65,1013,"no specifiy Event"
2008-04-19,"LAX",2008,4,19,6,1632,1610,2106,2055,"AA",154,165,142,11,22,"SAT",1210,2,10,0,"Delayed",15,65,1013,"no specifiy Event"
2008-04-19,"LAX",2008,4,19,6,1415,1420,1930,1955,"AA",195,215,181,-25,-5,"STL",1593,2,12,0,"in Time",15,65,1013,"no specifiy Event"
2008-04-19,"LAX",2008,4,19,6,758,730,1120,1050,"AA",142,140,101,30,28,"DEN",862,8,33,0,"Delayed",15,65,1013,"no specifiy Event"
2008-04-19,"LAX",2008,4,19,6,1424,1415,1948,2015,"AA",204,240,187,-27,9,"ORD",1745,7,10,0,"in Time",15,65,1013,"no specifiy Event"
2008-04-19,"LAX",2008,4,19,6,832,830,1358,1420,"WN",206,230,196,-22,2,"MDW",1750,3,7,0,"in Time",15,65,1013,"no specifiy Event"
2008-04-19,"LAX",2008,4,19,6,1608,1610,1734,1740,"MQ",86,90,71,-6,-2,"MRY",267,2,13,0,"in Time",15,65,1013,"no specifiy Event"
2008-04-19,"LAX",2008,4,19,6,1514,1521,1619,1626,"OO",65,65,49,-7,-7,"FAT",209,5,11,0,"in Time",15,65,1013,"no specifiy Event"
2008-04-20,"JFK",2008,4,20,7,1340,1345,1552,1617,"B6",132,152,115,-25,-5,"JAX",829,3,14,0,"in Time",14,76,1021,"no specifiy Event"
2008-04-20,"JFK",2008,4,20,7,1059,1100,1401,1405,"DL",182,185,150,-4,-1,"MIA",1090,5,27,0,"in Time",14,76,1021,"no specifiy Event"
2008-04-20,"JFK",2008,4,20,7,1720,1720,1910,1905,"AA",170,165,112,5,0,"ORD",740,8,50,0,"Delayed",14,76,1021,"no specifiy Event"
2008-04-20,"JFK",2008,4,20,7,1542,1510,1749,1732,"B6",187,202,158,17,32,"MSY",1182,5,24,0,"Delayed",14,76,1021,"no specifiy Event"
2008-04-20,"JFK",2008,4,20,7,1623,1625,2024,1958,"DL",421,393,332,26,-2,"LAX",2475,10,79,0,"Delayed",14,76,1021,"no specifiy Event"
2008-04-20,"JFK",2008,4,20,7,1313,1300,1556,1558,"B6",163,178,141,-2,13,"SRQ",1041,5,17,0,"in Time",14,76,1021,"no specifiy Event"
2008-04-20,"JFK",2008,4,20,7,1612,1559,1829,1740,"MQ",197,161,143,49,13,"STL",892,4,50,0,"Delayed",14,76,1021,"no specifiy Event"
2008-04-20,"JFK",2008,4,20,7,2344,2345,322,328,"B6",218,223,189,-6,-1,"BQN",1576,4,25,0,"in Time",14,76,1021,"no specifiy Event"
2008-04-20,"JFK",2008,4,20,7,1041,1045,1133,1145,"MQ",52,60,33,-12,-4,"BOS",187,5,14,0,"in Time",14,76,1021,"no specifiy Event"
2008-04-20,"LAX",2008,4,20,7,1401,1340,1512,1505,"WN",71,85,56,7,21,"SFO",337,4,11,0,"Delayed",13,65,1017,"no specifiy Event"
2008-04-20,"LAX",2008,4,20,7,1038,1035,1751,1809,"CO",253,274,238,-18,3,"CLE",2053,5,10,0,"in Time",13,65,1017,"no specifiy Event"
2008-04-20,"LAX",2008,4,20,7,936,935,1800,1815,"DL",324,340,298,-15,1,"JFK",2475,7,19,0,"in Time",13,65,1017,"no specifiy Event"
2008-04-20,"LAX",2008,4,20,7,1952,1959,2034,2042,"OO",42,43,22,-8,-7,"SBA",89,6,14,0,"in Time",13,65,1017,"no specifiy Event"
2008-04-20,"LAX",2008,4,20,7,859,900,1632,1642,"UA",273,282,254,-10,-1,"MCO",2217,7,12,0,"in Time",13,65,1017,"no specifiy Event"
2008-04-20,"LAX",2008,4,20,7,635,645,748,806,"XE",73,81,60,-18,-10,"RNO",390,3,10,0,"in Time",13,65,1017,"no specifiy Event"
2008-04-20,"LAX",2008,4,20,7,1254,1245,1358,1346,"OO",64,61,39,12,9,"SBP",155,3,22,0,"Delayed",13,65,1017,"no specifiy Event"
2008-04-20,"LAX",2008,4,20,7,2254,2255,549,610,"DL",235,255,208,-21,-1,"ATL",1946,5,22,0,"in Time",13,65,1017,"no specifiy Event"
2008-04-20,"LAX",2008,4,20,7,1819,1800,1935,1915,"WN",76,75,58,20,19,"OAK",337,7,11,0,"Delayed",13,65,1017,"no specifiy Event"
2008-04-20,"LAX",2008,4,20,7,1652,1655,1922,1939,"UA",330,344,313,-17,-3,"HNL",2556,6,11,0,"in Time",13,65,1017,"no specifiy Event"
2008-04-20,"LAX",2008,4,20,7,1308,1305,1407,1415,"WN",59,70,43,-8,3,"LAS",236,4,12,0,"in Time",13,65,1017,"no specifiy Event"
2008-04-20,"LAX",2008,4,20,7,1340,1345,1436,1436,"OO",56,51,28,0,-5,"BFL",109,3,25,0,"in Time",13,65,1017,"no specifiy Event"
2008-04-20,"LAX",2008,4,20,7,2309,2310,602,625,"FL",233,255,217,-23,-1,"ATL",1946,6,10,0,"in Time",13,65,1017,"no specifiy Event"
2008-04-20,"LAX",2008,4,20,7,1518,1512,1643,1634,"OO",85,82,65,9,6,"MRY",267,4,16,0,"Delayed",13,65,1017,"no specifiy Event"
2008-04-20,"LAX",2008,4,20,7,2156,2200,459,514,"NW",243,254,221,-15,-4,"DTW",1979,6,16,0,"in Time",13,65,1017,"no specifiy Event"
2008-04-20,"LAX",2008,4,20,7,1554,1555,1,15,"CO",307,320,290,-14,-1,"EWR",2454,5,12,0,"in Time",13,65,1017,"no specifiy Event"
2008-04-20,"LAX",2008,4,20,7,1033,1035,1148,1200,"WN",75,85,60,-12,-2,"SFO",337,6,9,0,"in Time",13,65,1017,"no specifiy Event"
2008-04-20,"LAX",2008,4,20,7,745,752,1038,1106,"OO",113,134,99,-28,-7,"COS",833,4,10,0,"in Time",13,65,1017,"no specifiy Event"
2008-04-20,"LAX",2008,4,20,7,2037,2035,2339,2350,"AA",122,135,101,-11,2,"DEN",862,8,13,0,"in Time",13,65,1017,"no specifiy Event"
2008-04-20,"LAX",2008,4,20,7,1701,1625,1816,1750,"WN",75,85,59,26,36,"SFO",337,3,13,0,"Delayed",13,65,1017,"no specifiy Event"
2008-04-20,"LAX",2008,4,20,7,1611,1615,1641,1650,"OO",30,35,14,-9,-4,"OXR",49,3,13,0,"in Time",13,65,1017,"no specifiy Event"
2008-04-20,"LAX",2008,4,20,7,1948,1900,2216,2126,"XE",148,146,133,50,48,"GEG",945,4,11,0,"Delayed",13,65,1017,"no specifiy Event"
2008-04-20,"LAX",2008,4,20,7,836,835,939,944,"UA",63,69,43,-5,1,"LAS",236,6,14,0,"in Time",13,65,1017,"no specifiy Event"
2008-04-20,"LAX",2008,4,20,7,1902,1900,2015,2015,"WN",73,75,59,0,2,"OAK",337,6,8,0,"in Time",13,65,1017,"no specifiy Event"
2008-04-21,"JFK",2008,4,21,1,922,925,1044,1104,"B6",82,99,46,-20,-3,"ROC",264,2,34,0,"in Time",14,67,1025,"no specifiy Event"
2008-04-21,"JFK",2008,4,21,1,1655,1700,1815,1820,"MQ",80,80,34,-5,-5,"BOS",187,4,42,0,"in Time",14,67,1025,"no specifiy Event"
2008-04-21,"JFK",2008,4,21,1,2147,2050,103,37,"B6",376,407,346,26,57,"OAK",2576,3,27,0,"Delayed",14,67,1025,"no specifiy Event"
2008-04-21,"JFK",2008,4,21,1,1506,1510,1702,1732,"B6",176,202,158,-30,-4,"MSY",1182,4,14,0,"in Time",14,67,1025,"no specifiy Event"
2008-04-21,"JFK",2008,4,21,1,2305,2255,14,18,"B6",69,83,44,-4,10,"ROC",264,2,23,0,"in Time",14,67,1025,"no specifiy Event"
2008-04-21,"JFK",2008,4,21,1,1749,1625,1942,1800,"DL",113,95,34,102,84,"BOS",187,14,65,0,"Delayed",14,67,1025,"no specifiy Event"
2008-04-21,"JFK",2008,4,21,1,733,735,945,1000,"B6",192,205,153,-15,-2,"MSY",1182,6,33,0,"in Time",14,67,1025,"no specifiy Event"
2008-04-21,"JFK",2008,4,21,1,830,835,1033,1101,"OH",123,146,80,-28,-5,"DTW",508,9,34,0,"in Time",14,67,1025,"no specifiy Event"
2008-04-21,"JFK",2008,4,21,1,1828,1830,2001,2010,"B6",93,100,37,-9,-2,"BOS",187,4,52,0,"in Time",14,67,1025,"no specifiy Event"
2008-04-21,"JFK",2008,4,21,1,1646,1620,1951,1943,"DL",365,383,323,8,26,"SAN",2446,5,37,0,"Delayed",14,67,1025,"no specifiy Event"
2008-04-21,"JFK",2008,4,21,1,1749,1745,2104,2059,"B6",195,194,138,5,4,"FLL",1069,3,54,0,"Delayed",14,67,1025,"no specifiy Event"
2008-04-21,"LAX",2008,4,21,1,755,800,831,848,"MQ",36,48,22,-17,-5,"SBA",89,3,11,0,"in Time",14,64,1017,"no specifiy Event"
2008-04-21,"LAX",2008,4,21,1,1457,1500,1555,1559,"MQ",58,59,33,-4,-3,"SAN",109,7,18,0,"in Time",14,64,1017,"no specifiy Event"
2008-04-21,"LAX",2008,4,21,1,1507,1505,1606,1610,"WN",59,65,45,-4,2,"LAS",236,5,9,0,"in Time",14,64,1017,"no specifiy Event"
2008-04-21,"LAX",2008,4,21,1,2048,1959,2127,2042,"OO",39,43,19,45,49,"SBA",89,4,16,0,"Delayed",14,64,1017,"no specifiy Event"
2008-04-21,"LAX",2008,4,21,1,1212,1200,1936,1950,"AA",264,290,240,-14,12,"MIA",2342,8,16,0,"in Time",14,64,1017,"no specifiy Event"
2008-04-21,"LAX",2008,4,21,1,608,608,1429,1429,"UA",321,321,294,0,0,"JFK",2475,11,16,0,"in Time",14,64,1017,"no specifiy Event"
2008-04-21,"LAX",2008,4,21,1,34,30,516,520,"AA",162,170,136,-4,4,"DFW",1235,7,19,0,"in Time",14,64,1017,"no specifiy Event"
2008-04-21,"LAX",2008,4,21,1,1806,1810,1917,1925,"WN",71,75,59,-8,-4,"RNO",390,4,8,0,"in Time",14,64,1017,"no specifiy Event"
2008-04-21,"LAX",2008,4,21,1,2048,2040,2316,2306,"AS",148,146,125,10,8,"PDX",834,8,15,0,"Delayed",14,64,1017,"no specifiy Event"
2008-04-21,"LAX",2008,4,21,1,635,640,1122,1135,"AA",167,175,145,-13,-5,"AUS",1242,8,14,0,"in Time",14,64,1017,"no specifiy Event"
2008-04-21,"LAX",2008,4,21,1,832,835,1555,1615,"AA",263,280,246,-20,-3,"MCO",2217,6,11,0,"in Time",14,64,1017,"no specifiy Event"
2008-04-21,"LAX",2008,4,21,1,2229,2230,659,706,"DL",330,336,292,-7,-1,"JFK",2475,16,22,0,"in Time",14,64,1017,"no specifiy Event"
2008-04-21,"LAX",2008,4,21,1,1655,1700,1822,1755,"MQ",87,55,34,27,-5,"SAN",109,7,46,0,"Delayed",14,64,1017,"no specifiy Event"
2008-04-21,"LAX",2008,4,21,1,1341,1335,1620,1613,"XE",159,158,138,7,6,"SEA",954,5,16,0,"Delayed",14,64,1017,"no specifiy Event"
2008-04-21,"LAX",2008,4,21,1,1927,1915,2209,2213,"OO",102,118,85,-4,12,"SLC",590,5,12,0,"in Time",14,64,1017,"no specifiy Event"
2008-04-21,"LAX",2008,4,21,1,2005,2015,2227,2232,"XE",142,137,123,-5,-10,"PDX",834,6,13,0,"in Time",14,64,1017,"no specifiy Event"
2008-04-21,"LAX",2008,4,21,1,833,835,1008,958,"OO",95,83,59,10,-2,"TUS",451,20,16,0,"Delayed",14,64,1017,"no specifiy Event"
2008-04-22,"JFK",2008,4,22,2,1937,1905,2253,2214,"DL",196,189,146,39,32,"MIA",1090,6,44,0,"Delayed",14,67,1025,"no specifiy Event"
2008-04-22,"JFK",2008,4,22,2,1304,1300,1544,1558,"B6",160,178,134,-14,4,"SRQ",1041,4,22,0,"in Time",14,67,1025,"no specifiy Event"
2008-04-22,"JFK",2008,4,22,2,2256,2255,2356,9,"B6",60,74,35,-13,1,"SYR",209,8,17,0,"in Time",14,67,1025,"no specifiy Event"
2008-04-22,"JFK",2008,4,22,2,1056,1100,1325,1353,"B6",149,173,126,-28,-4,"MCO",944,7,16,0,"in Time",14,67,1025,"no specifiy Event"
2008-04-22,"JFK",2008,4,22,2,1345,1345,1515,1521,"OH",90,96,45,-6,0,"ROC",264,10,35,0,"in Time",14,67,1025,"no specifiy Event"
2008-04-22,"JFK",2008,4,22,2,1153,1200,1448,1450,"AA",355,350,323,-2,-7,"LAX",2475,10,22,0,"in Time",14,67,1025,"no specifiy Event"
2008-04-22,"JFK",2008,4,22,2,1902,1910,2138,2204,"B6",336,354,287,-26,-8,"TUS",2136,4,45,0,"in Time",14,67,1025,"no specifiy Event"
2008-04-22,"JFK",2008,4,22,2,1654,1620,1857,1850,"DL",123,150,85,7,34,"CVG",589,5,33,0,"Delayed",14,67,1025,"no specifiy Event"
2008-04-22,"LAX",2008,4,22,2,832,835,937,944,"UA",65,69,44,-7,-3,"LAS",236,6,15,0,"in Time",14,61,1015,"no specifiy Event"
2008-04-22,"LAX",2008,4,22,2,1658,1705,1915,1931,"AS",137,146,116,-16,-7,"PDX",834,4,17,0,"in Time",14,61,1015,"no specifiy Event"
2008-04-22,"LAX",2008,4,22,2,843,845,1126,1120,"AA",343,335,325,6,-2,"HNL",2556,4,14,0,"Delayed",14,61,1015,"no specifiy Event"
2008-04-22,"LAX",2008,4,22,2,1907,1915,2149,2213,"OO",102,118,76,-24,-8,"SLC",590,5,21,0,"in Time",14,61,1015,"no specifiy Event"
2008-04-22,"LAX",2008,4,22,2,1814,1815,1932,1930,"WN",78,75,59,2,-1,"PHX",370,6,13,0,"Delayed",14,61,1015,"no specifiy Event"
2008-04-22,"LAX",2008,4,22,2,1043,1045,1907,1915,"AA",324,330,298,-8,-2,"JFK",2475,6,20,0,"in Time",14,61,1015,"no specifiy Event"
2008-04-22,"LAX",2008,4,22,2,1320,1320,1420,1430,"WN",60,70,49,-10,0,"SJC",308,3,8,0,"in Time",14,61,1015,"no specifiy Event"
2008-04-22,"LAX",2008,4,22,2,1059,1105,1631,1643,"UA",212,218,192,-12,-6,"MSY",1671,2,18,0,"in Time",14,61,1015,"no specifiy Event"
2008-04-22,"LAX",2008,4,22,2,1253,1155,1410,1319,"OO",77,84,60,51,58,"MRY",267,2,15,0,"Delayed",14,61,1015,"no specifiy Event"
2008-04-22,"LAX",2008,4,22,2,642,645,1424,1435,"AA",282,290,259,-11,-3,"FLL",2342,4,19,0,"in Time",14,61,1015,"no specifiy Event"
2008-04-22,"LAX",2008,4,22,2,751,750,1248,1255,"WN",177,185,165,-7,1,"HOU",1390,5,7,0,"in Time",14,61,1015,"no specifiy Event"
2008-04-22,"LAX",2008,4,22,2,724,730,1032,1050,"AA",128,140,108,-18,-6,"DEN",862,7,13,0,"in Time",14,61,1015,"no specifiy Event"
2008-04-22,"LAX",2008,4,22,2,2141,2140,2248,2250,"WN",67,70,57,-2,1,"PHX",370,5,5,0,"in Time",14,61,1015,"no specifiy Event"
2008-04-22,"LAX",2008,4,22,2,1055,1056,1836,1856,"UA",281,300,255,-20,-1,"IAD",2288,6,20,0,"in Time",14,61,1015,"no specifiy Event"
2008-04-22,"LAX",2008,4,22,2,1739,1739,1844,1830,"OO",65,51,34,14,0,"SMX",135,5,26,0,"Delayed",14,61,1015,"no specifiy Event"
2008-04-22,"LAX",2008,4,22,2,1651,1655,2149,2212,"OO",178,197,163,-23,-4,"DSM",1447,4,11,0,"in Time",14,61,1015,"no specifiy Event"
2008-04-22,"LAX",2008,4,22,2,1730,1730,1839,1845,"WN",69,75,56,-6,0,"OAK",337,6,7,0,"in Time",14,61,1015,"no specifiy Event"
2008-04-22,"LAX",2008,4,22,2,1052,1100,1930,1929,"UA",338,329,305,1,-8,"JFK",2475,6,27,0,"Delayed",14,61,1015,"no specifiy Event"
2008-04-22,"LAX",2008,4,22,2,856,900,1214,1219,"XE",138,139,110,-5,-4,"DEN",862,10,18,0,"in Time",14,61,1015,"no specifiy Event"
2008-04-22,"LAX",2008,4,22,2,829,835,1602,1615,"AA",273,280,252,-13,-6,"MCO",2217,4,17,0,"in Time",14,61,1015,"no specifiy Event"
2008-04-22,"LAX",2008,4,22,2,853,900,1636,1642,"UA",283,282,256,-6,-7,"MCO",2217,6,21,0,"in Time",14,61,1015,"no specifiy Event"
2008-04-22,"LAX",2008,4,22,2,843,845,953,1000,"WN",70,75,61,-7,-2,"RNO",390,4,5,0,"in Time",14,61,1015,"no specifiy Event"
2008-04-22,"LAX",2008,4,22,2,1617,1620,2120,2125,"MQ",183,185,160,-5,-3,"XNA",1371,10,13,0,"in Time",14,61,1015,"no specifiy Event"
2008-04-22,"LAX",2008,4,22,2,1220,1215,1936,1930,"FL",256,255,236,6,5,"ATL",1946,11,9,0,"Delayed",14,61,1015,"no specifiy Event"
2008-04-22,"LAX",2008,4,22,2,1651,1630,1757,1745,"WN",66,75,55,12,21,"OAK",337,5,6,0,"Delayed",14,61,1015,"no specifiy Event"
2008-04-22,"LAX",2008,4,22,2,1646,1645,2145,2148,"CO",179,183,164,-3,1,"IAH",1379,7,8,0,"in Time",14,61,1015,"no specifiy Event"
2008-04-23,"JFK",2008,4,23,3,2115,2115,46,56,"UA",391,401,353,-10,0,"SFO",2586,6,32,0,"in Time",16,65,1021,"no specifiy Event"
2008-04-23,"JFK",2008,4,23,3,1800,1805,2128,2140,"B6",388,395,346,-12,-5,"LGB",2465,8,34,0,"in Time",16,65,1021,"no specifiy Event"
2008-04-23,"JFK",2008,4,23,3,705,650,1149,1035,"AA",284,225,224,74,15,"SJU",1597,7,53,0,"Delayed",16,65,1021,"no specifiy Event"
2008-04-23,"JFK",2008,4,23,3,1435,1440,1544,1545,"MQ",69,65,39,-1,-5,"BOS",187,5,25,0,"in Time",16,65,1021,"no specifiy Event"
2008-04-23,"JFK",2008,4,23,3,555,600,822,850,"B6",147,170,126,-28,-5,"TPA",1005,7,14,0,"in Time",16,65,1021,"no specifiy Event"
2008-04-23,"JFK",2008,4,23,3,1905,1905,2054,2043,"OH",109,98,42,11,0,"BOS",187,8,59,0,"Delayed",16,65,1021,"no specifiy Event"
2008-04-23,"JFK",2008,4,23,3,1352,1355,1519,1530,"MQ",87,95,68,-11,-3,"RDU",426,6,13,0,"in Time",16,65,1021,"no specifiy Event"
2008-04-23,"JFK",2008,4,23,3,2241,2250,2345,20,"B6",64,90,48,-35,-9,"PWM",274,2,14,0,"in Time",16,65,1021,"no specifiy Event"
2008-04-23,"JFK",2008,4,23,3,1648,1650,1930,1950,"B6",162,180,128,-20,-2,"MCO",944,7,27,0,"in Time",16,65,1021,"no specifiy Event"
2008-04-23,"JFK",2008,4,23,3,1920,1930,2142,2131,"OH",142,121,77,11,-10,"PIT",340,7,58,0,"Delayed",16,65,1021,"no specifiy Event"
2008-04-23,"JFK",2008,4,23,3,2113,2120,2344,2355,"B6",271,275,236,-11,-7,"DEN",1626,4,31,0,"in Time",16,65,1021,"no specifiy Event"
2008-04-23,"LAX",2008,4,23,3,1630,1635,1735,1745,"MQ",65,70,53,-10,-5,"SJC",308,3,9,0,"in Time",15,70,1017,"no specifiy Event"
2008-04-23,"LAX",2008,4,23,3,1143,1145,1639,1655,"WN",176,190,166,-16,-2,"MCI",1363,3,7,0,"in Time",15,70,1017,"no specifiy Event"
